gloss,video_id,xmin,ymin,xmax,ymax,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id
man,34741,82,0,583,480,25.0,-1,1,12,20,handspeak,train,https://www.handspeak.com/word/m/man.mp4,0
man,66098,135,27,464,370,25.0,-1,1,13,97,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/MA/MAN-1627.mp4,0
man,66099,150,27,461,370,25.0,-1,1,14,97,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/MA/MAN-2000.mp4,0
man,66097,143,7,464,370,25.0,-1,1,15,97,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/MA/MAN-503.mp4,0
man,34732,36,0,248,240,25.0,-1,1,16,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/456667.mp4,0
man,67872,100,24,381,360,25.0,-1,1,17,109,asllex,val,https://youtu.be/T2R4utmVagc,0
man,34742,66,10,221,192,25.0,-1,1,18,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/7/7441.mp4,0
man,34743,293,30,948,720,25.0,-1,1,19,5,aslu,test,https://www.youtube.com/watch?v=lyAWyqDxUqg,0
man,34744,336,32,949,720,25.0,-1,1,20,5,aslu,train,https://www.youtube.com/watch?v=rTUmMfWQ2rw,0
man,34745,11,9,214,240,25.0,-1,1,21,87,aslpro,train,http://www.aslpro.com/main/m/man.swf,0
shirt,51054,0,0,360,240,25.0,3497,3441,0,9,asl5200,train,https://www.youtube.com/watch?v=XB3Q6IX6CBo,0
shirt,68928,328,24,921,720,25.0,56,1,1,115,lillybauer,train,https://www.youtube.com/watch?v=u7GIbrpxyFU,0
shirt,51057,189,14,522,414,25.0,-1,1,5,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/shirt.mp4,0
shirt,51077,19,3,245,240,25.0,-1,1,7,72,aslpro,test,http://www.aslpro.com/main/s/shirt.swf,1
shirt,51081,178,51,567,400,25.0,-1,1,11,12,aslsearch,val,http://www.aslsearch.com/signs/videos/shirt.mp4,0
shirt,51056,26,0,278,240,25.0,-1,1,12,63,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/50791.mp4,1
shirt,51058,209,17,526,414,25.0,-1,1,13,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/shirt-plaid.mp4,0
shirt,51059,231,13,575,414,25.0,-1,1,14,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/shirt-vneck.mp4,1
shirt,51060,737,78,1666,1077,25.0,-1,1,15,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Shirt-Mi3CHINu71M.mp4,1
shirt,51061,53,0,527,480,25.0,-1,1,16,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468766065.7078.mp4,0
shirt,51063,70,17,218,192,25.0,-1,1,18,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23615.mp4,0
shirt,51064,62,17,214,192,25.0,-1,1,19,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23616.mp4,0
shirt,67188,74,14,445,360,25.0,-1,1,21,109,asllex,train,https://youtu.be/lSqfurbjfDc,0
shirt,51066,65,17,213,192,25.0,-1,1,22,10,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/23/23618.mp4,0
shirt,51067,65,12,216,192,25.0,-1,1,23,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/6/6249.mp4,0
shirt,51068,71,14,224,192,25.0,-1,1,24,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/7/7169.mp4,0
shirt,51069,332,45,929,714,25.0,-1,1,25,5,aslu,train,https://www.youtube.com/watch?v=4ln_5SQd__w,0
shirt,51070,326,90,882,720,25.0,-1,1,26,65,nabboud,train,https://www.youtube.com/watch?v=8dyicrBmgKE,1
shirt,51071,349,44,985,716,25.0,-1,1,27,5,aslu,val,https://www.youtube.com/watch?v=9Rcg3QJiClc,1
shirt,51072,311,37,1009,720,25.0,-1,1,28,5,aslu,train,https://www.youtube.com/watch?v=i14EM0ZbtUY,0
study,55356,0,0,360,240,25.0,9919,9873,0,9,asl5200,test,https://www.youtube.com/watch?v=XB3Q6IX6CBo,0
study,68428,112,13,520,360,25.0,84,1,1,113,lillybauer,val,https://www.youtube.com/watch?v=edaot0Pm6NI,0
study,68162,111,0,1149,720,25.0,-1,1,2,109,valencia-asl,train,https://www.youtube.com/watch?v=JSwDsjPxKk0,0
study,68624,219,29,999,720,25.0,117,1,3,113,lillybauer,train,https://www.youtube.com/watch?v=kePJ_Y5KPmM,0
study,55364,598,84,1393,1080,25.0,-1,1,4,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Study-Yk94i4N_5Ag.mp4,0
study,55365,126,0,604,480,25.0,-1,1,5,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468897455.7527.mp4,0
study,55366,147,24,531,480,25.0,-1,1,6,15,asldeafined,train,https://media.asldeafined.com/vocabulary/1522766622.3153.mp4,0
study,55367,102,0,539,480,25.0,-1,1,7,14,handspeak,train,https://www.handspeak.com/word/s/study.mp4,0
study,55368,68,24,216,192,25.0,-1,1,8,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22165.mp4,0
study,55369,58,23,208,192,25.0,-1,1,9,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23174.mp4,0
study,55370,215,28,1010,720,25.0,-1,1,10,5,aslu,train,https://www.youtube.com/watch?v=MI5yNdCJ7kg,0
study,66575,194,24,474,370,25.0,-1,1,11,100,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/ST/STUDY-1139.mp4,0
study,55361,73,8,232,180,25.0,-1,1,12,19,elementalasl,train,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/study.mov,0
study,55371,332,51,965,720,25.0,-1,1,13,5,aslu,val,https://www.youtube.com/watch?v=ngmdzuRjqcA,0
study,55372,238,36,966,720,25.0,-1,1,14,5,aslu,train,https://www.youtube.com/watch?v=tGm13N0s4wQ,0
study,55373,245,40,984,720,25.0,-1,1,15,5,aslu,val,https://www.youtube.com/watch?v=ZRgbix3ihv0,0
study,55374,19,9,226,240,25.0,-1,1,16,72,aslpro,train,http://www.aslpro.com/main/s/study.swf,0
study,55375,190,52,574,400,25.0,-1,1,17,12,aslsearch,test,http://www.aslsearch.com/signs/videos/study.mp4,0
study,55362,52,0,263,240,25.0,-1,1,18,63,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/50835.mp4,0
study,55363,390,50,799,720,25.0,-1,1,19,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/study.mp4,0
tall,56835,0,0,360,240,25.0,310,258,0,9,asl5200,test,https://www.youtube.com/watch?v=x6CehcknaH8,0
tall,56851,0,0,211,240,25.0,-1,1,1,24,aslpro,train,http://www.aslpro.com/main/t/tall.swf,0
tall,56852,205,53,569,400,25.0,-1,1,2,12,aslsearch,train,http://www.aslsearch.com/signs/videos/tall.mp4,1
tall,56838,182,1,526,414,25.0,-1,1,3,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/tall.mp4,1
tall,56839,620,70,1619,1070,25.0,-1,1,4,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Big%2C%20Giant%2C%20Tall%2C%20Adult%2C%20Grown-up-oXwKsrsVUE8.mp4,0
tall,56840,409,38,1075,720,25.0,-1,1,5,32,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Big%2C%20Giant%2C%20Tall--OCW9K2ZzVY.mp4,0
tall,56841,451,55,1451,1080,25.0,-1,1,6,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Tall-8d940gDDaKI.mp4,0
tall,56842,683,64,1554,1075,25.0,-1,1,7,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Tall-WKv937oqhW8.mp4,1
tall,56843,73,0,557,480,25.0,-1,1,8,13,asldeafined,test,https://media.asldeafined.com/vocabulary/1468943060.7425.mp4,0
tall,56844,146,19,549,480,25.0,-1,1,9,34,asldeafined,train,https://media.asldeafined.com/vocabulary/1546575217.9786.mp4,1
tall,56845,112,0,516,480,25.0,-1,1,10,14,handspeak,val,https://www.handspeak.com/word/t/tall.mp4,1
tall,66591,163,10,468,370,25.0,-1,1,11,88,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/TA/TALL_1-1174.mp4,1
tall,56846,35,0,220,192,25.0,-1,1,12,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14373.mp4,0
tall,66592,135,19,462,370,25.0,-1,1,13,93,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/TA/TALL_2-411.mp4,0
tall,56837,64,0,264,240,25.0,-1,1,14,63,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/50853.mp4,1
tall,67278,98,10,387,360,25.0,-1,1,15,109,asllex,test,https://youtu.be/qk-or6jz0Hk,1
tall,67279,86,14,377,360,25.0,-1,1,16,109,asllex,train,https://youtu.be/sT8fYiXBtZE,0
tall,56848,65,10,211,192,25.0,-1,1,18,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/8/8777.mp4,1
tall,56849,159,15,910,720,25.0,-1,1,19,5,aslu,train,https://www.youtube.com/watch?v=3FdpwAJlbaU,0
tall,56850,128,22,938,720,25.0,-1,1,20,5,aslu,val,https://www.youtube.com/watch?v=orl2KrOMEIQ,0
white,63191,0,0,360,240,25.0,2158,2112,0,9,asl5200,test,https://www.youtube.com/watch?v=A5dihMAjeTE,0
white,69533,366,40,875,720,25.0,-1,1,1,118,aslbrick,val,http://aslbricks.org/New/ASL-Videos/white.mp4,0
white,68622,337,4,904,720,25.0,44,1,2,115,lillybauer,train,https://www.youtube.com/watch?v=kddq0oAgBS0,0
white,68182,214,0,603,480,25.0,-1,1,3,110,valencia-asl,train,https://www.youtube.com/watch?v=TomJbyh-XVY,0
white,70245,160,43,395,360,25.0,1384,1285,4,121,northtexas,train,https://www.youtube.com/watch?v=WprUBqi3iBc,0
white,63204,745,44,1532,1080,25.0,-1,1,5,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20White-PWGruSSI30c.mp4,0
white,63205,109,5,519,480,25.0,-1,1,6,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468928266.3449.mp4,0
white,63206,112,0,497,480,25.0,-1,1,7,20,handspeak,train,https://www.handspeak.com/word/w/white.mp4,0
white,63207,82,14,226,192,25.0,-1,1,8,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/7/7061.mp4,0
white,63208,73,13,224,192,25.0,-1,1,9,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/7/7064.mp4,0
white,63209,358,71,886,720,25.0,-1,1,10,68,nabboud,train,https://www.youtube.com/watch?v=0FYsztUQnUM,0
white,63200,28,0,290,240,25.0,-1,1,11,42,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/50906.mp4,0
white,63210,322,11,920,720,25.0,-1,1,12,47,scott,train,https://www.youtube.com/watch?v=O6-OsGXF0Uw,0
white,63211,331,35,934,720,25.0,-1,1,13,5,aslu,val,https://www.youtube.com/watch?v=uLjkLwFvFtw,0
white,63212,334,46,929,720,25.0,-1,1,14,5,aslu,train,https://www.youtube.com/watch?v=v8h6mw4zGys,0
white,63213,35,21,212,240,25.0,-1,1,15,87,aslpro,val,http://www.aslpro.com/main/w/white.swf,0
white,63214,183,52,544,400,25.0,-1,1,16,12,aslsearch,train,http://www.aslsearch.com/signs/videos/white.mp4,0
white,63201,237,13,537,414,25.0,-1,1,17,36,startasl,test,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/white.mp4,0
white,63202,410,57,816,720,25.0,-1,1,18,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/white-person.mp4,0
white,63203,640,39,1468,1080,25.0,-1,1,19,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20White-75OHf34DQXk.mp4,0
wrong,64082,0,0,360,240,25.0,4232,4173,0,9,asl5200,test,https://www.youtube.com/watch?v=A5dihMAjeTE,0
wrong,68189,278,7,656,480,25.0,-1,1,1,110,valencia-asl,val,https://www.youtube.com/watch?v=BNOGQec2v8M,0
wrong,70296,148,41,391,360,25.0,4470,4359,2,121,northtexas,train,https://www.youtube.com/watch?v=CSj7IScvZnE,0
wrong,70132,151,23,471,480,25.0,1814,1683,3,121,northtexas,train,https://www.youtube.com/watch?v=VwejDy96MzM,0
wrong,64087,147,9,516,480,25.0,-1,1,4,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468929417.3806.mp4,0
wrong,64088,133,24,513,480,25.0,-1,1,5,15,asldeafined,train,https://media.asldeafined.com/vocabulary/1522768333.3729.mp4,0
wrong,64089,56,2,289,240,25.0,-1,1,6,14,handspeak,train,https://www.handspeak.com/word/w/wrong.mp4,0
wrong,64090,81,16,223,192,25.0,-1,1,7,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6969.mp4,0
wrong,64091,72,12,209,192,25.0,-1,1,8,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/9/9505.mp4,0
wrong,64092,349,41,949,720,25.0,-1,1,9,5,aslu,train,https://www.youtube.com/watch?v=GLAPZdS-gpU,0
wrong,64093,378,42,934,720,25.0,-1,1,10,5,aslu,train,https://www.youtube.com/watch?v=JI7l0z8hEKY,0
wrong,64084,52,0,280,240,25.0,-1,1,11,42,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/51102.mp4,0
wrong,67009,105,16,370,360,25.0,-1,1,12,109,asllex,train,https://youtu.be/Dl5AFJH040s,0
wrong,67010,118,13,361,360,25.0,-1,1,13,109,asllex,val,https://youtu.be/hlVM_zS_dzw,0
wrong,64094,345,47,943,720,25.0,-1,1,14,5,aslu,train,https://www.youtube.com/watch?v=UQakVMOT350,0
wrong,64095,330,43,940,720,25.0,-1,1,15,5,aslu,val,https://www.youtube.com/watch?v=xt3jJMKpCqY,0
wrong,64096,22,9,220,240,25.0,-1,1,16,87,aslpro,train,http://www.aslpro.com/main/w/wrong.swf,0
wrong,64097,207,53,561,400,25.0,-1,1,17,12,aslsearch,test,http://www.aslsearch.com/signs/videos/wrong.mp4,0
wrong,64085,407,52,813,720,25.0,-1,1,18,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/wrong.mp4,0
wrong,64086,686,60,1432,1080,25.0,-1,1,19,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20I%20Was%20Wrong%2C%20I%20Was%20Mistaken-ija9q46y1EA.mp4,0
accident,00618,0,0,360,240,25.0,400,374,0,9,asl5200,train,https://www.youtube.com/watch?v=jPn0FQxkdBc,0
accident,00639,180,45,574,400,25.0,-1,1,1,12,aslsearch,train,http://www.aslsearch.com/signs/videos/accident.mp4,0
accident,00624,42,6,278,240,25.0,-1,1,2,29,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/72311.mp4,0
accident,00625,675,50,1461,1080,25.0,-1,1,3,6,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Accident%2C%20Accidentally-0F9FseAyJb4.mp4,1
accident,00626,485,85,1608,1080,25.0,-1,1,4,32,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Car%20Accident-lEGmzocv1g4.mp4,0
accident,00627,662,54,1434,1080,25.0,-1,1,5,6,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Oops%2C%20Accident%202-QRE4kaRRdnQ.mp4,1
accident,00628,677,98,1386,1080,25.0,-1,1,6,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Oops%2C%20Accident-CUc50MMnZ1g.mp4,1
accident,00629,69,23,613,480,25.0,-1,1,7,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1466168079.5866.mp4,0
accident,00630,100,16,533,480,25.0,-1,1,8,20,handspeak,train,https://www.handspeak.com/word/a/accident.mp4,0
accident,00631,40,15,252,192,25.0,-1,1,9,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/24/24332.mp4,0
accident,00632,53,14,218,192,25.0,-1,1,10,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/5/5277.mp4,1
accident,65009,622,126,1450,1079,25.0,-1,1,11,89,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/AC/ACCIDENT-2047.mp4,0
accident,00623,54,6,272,240,25.0,-1,1,12,26,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/118182.mp4,1
accident,67342,87,5,407,360,25.0,-1,1,13,109,asllex,val,https://youtu.be/l5KxrD1W7oQ,0
accident,00633,81,16,223,192,25.0,-1,1,14,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6969.mp4,1
accident,00634,61,12,227,192,25.0,-1,1,15,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/7/7493.mp4,0
accident,00635,256,44,977,720,25.0,-1,1,16,5,aslu,test,https://www.youtube.com/watch?v=SvF0j4h-3uE,0
accident,00636,0,8,234,240,25.0,-1,1,17,18,aslpro,train,http://www.aslpro.com//main/a/accident_1car.swf,0
accident,00638,9,8,214,240,25.0,-1,1,19,18,aslpro,train,http://www.aslpro.com/main/a/accident_3.swf,1
apple,02997,0,0,360,240,25.0,3233,3181,0,9,asl5200,test,https://www.youtube.com/watch?v=jPn0FQxkdBc,0
apple,69213,304,41,916,720,25.0,-1,1,1,117,aslbrick,val,http://aslbricks.org/New/ASL-Videos/apple.mp4,0
apple,68003,117,0,1158,720,25.0,-1,1,2,109,valencia-asl,train,https://www.youtube.com/watch?v=BT3cFFLNzD8,0
apple,68576,89,17,531,357,25.0,59,1,3,113,lillybauer,train,https://www.youtube.com/watch?v=iVgjg202V6M,0
apple,70309,64,25,273,240,25.0,1790,1682,4,121,northtexas,train,https://www.youtube.com/watch?v=pc0-gVEETVg,0
apple,03004,87,0,459,360,25.0,-1,1,5,14,handspeak,test,https://www.handspeak.com/word/a/apple.mp4,0
apple,03005,64,15,229,192,25.0,-1,1,6,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/7/7981.mp4,0
apple,03006,311,47,924,720,25.0,-1,1,7,5,aslu,train,https://www.youtube.com/watch?v=4gTs30ozIrA,0
apple,03007,7,7,220,240,25.0,-1,1,8,24,aslpro,train,http://www.aslpro.com/main/a/apple.swf,0
apple,03008,158,50,541,399,25.0,-1,1,9,12,aslsearch,train,http://www.aslsearch.com/signs/videos/apple.mp4,0
apple,65085,207,0,520,370,25.0,-1,1,10,89,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/AP/APPLE-2072.mp4,0
apple,65086,206,0,535,370,25.0,-1,1,11,89,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/AP/APPLE-2073.mp4,0
apple,65084,119,4,486,370,25.0,-1,1,12,88,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/AP/APPLE-406.mp4,0
apple,02999,44,0,232,240,25.0,-1,1,13,37,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/455436.mp4,0
apple,67367,77,19,377,360,25.0,-1,1,14,109,asllex,train,https://youtu.be/jVqjCsYCoMM,0
apple,03000,41,13,259,240,25.0,-1,1,15,28,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/480702.mp4,0
apple,03001,350,53,815,720,25.0,-1,1,16,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/apple-2.mp4,0
apple,03002,212,17,526,414,25.0,-1,1,17,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/apple.mp4,0
apple,03003,24,13,526,480,25.0,-1,1,18,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1466511662.3373.mp4,0
bird,06326,0,0,360,240,25.0,2921,2852,0,9,asl5200,test,https://www.youtube.com/watch?v=pDqITge_TGs,0
bird,69233,550,70,1377,1080,25.0,-1,1,1,115,aslbrick,val,http://aslbricks.org/New/ASL-Videos/bird.mp4,0
bird,70107,134,23,498,480,25.0,933,830,2,121,northtexas,train,https://www.youtube.com/watch?v=lvqGMGFmuV4,0
bird,06333,726,78,1601,1077,25.0,-1,1,3,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Bird-9B3c2F8jE7M.mp4,0
bird,06334,656,92,1563,1064,25.0,-1,1,4,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Bird-FoeeEapec3M.mp4,0
bird,06335,86,18,509,480,25.0,-1,1,5,59,asldeafined,test,https://media.asldeafined.com/vocabulary/1466682238.9870.mp4,0
bird,06336,91,14,505,476,25.0,-1,1,6,14,handspeak,train,https://www.handspeak.com/word/b/bird.mp4,0
bird,06337,71,18,210,192,25.0,-1,1,7,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23779.mp4,0
bird,06338,332,38,938,720,25.0,-1,1,8,5,aslu,train,https://www.youtube.com/watch?v=1ZEAGpAH284,0
bird,06339,324,59,890,720,25.0,-1,1,9,67,nabboud,train,https://www.youtube.com/watch?v=BC2ahgTLYbk,0
bird,65187,157,17,460,370,25.0,-1,1,10,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BI/BIRD-361.mp4,0
bird,06330,90,12,232,180,25.0,-1,1,11,19,elementalasl,val,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/bird.mov,0
bird,67411,114,15,385,360,25.0,-1,1,12,109,asllex,train,https://youtu.be/pq-48yqB8kM,0
bird,06340,267,26,923,720,25.0,-1,1,13,5,aslu,val,https://www.youtube.com/watch?v=Bibgy-yjgYE,0
bird,06341,140,33,448,344,25.0,-1,1,14,64,aslu,train,https://www.youtube.com/watch?v=o9GSFqvikro,0
bird,06342,18,14,200,240,25.0,-1,1,15,24,aslpro,train,http://www.aslpro.com/main/b/bird.swf,0
bird,06343,175,52,533,400,25.0,-1,1,16,12,aslsearch,train,http://www.aslsearch.com/signs/videos/bird.mp4,0
bird,06331,37,6,256,240,25.0,-1,1,17,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/124323.mp4,0
bird,06332,219,16,530,414,25.0,-1,1,18,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/bird.mp4,0
change,09945,0,0,360,240,25.0,2065,2026,0,9,asl5200,test,https://www.youtube.com/watch?v=PPmQd2zWdP0,0
change,70379,137,16,492,480,25.0,5943,5827,1,121,northtexas,val,https://www.youtube.com/watch?v=Z25ng9maolE,0
change,09966,48,11,215,192,25.0,-1,1,2,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/5/5424.mp4,0
change,09967,65,13,222,192,25.0,-1,1,3,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/5/5425.mp4,0
change,09968,367,45,952,720,25.0,-1,1,4,5,aslu,train,https://www.youtube.com/watch?v=lT0E7jGHIKY,0
change,09950,64,4,266,240,25.0,-1,1,5,2,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/125921.mp4,0
change,09969,8,8,223,240,25.0,-1,1,6,16,aslpro,train,http://www.aslpro.com/main/c/change.swf,0
change,09970,190,56,551,400,25.0,-1,1,7,12,aslsearch,train,http://www.aslsearch.com/signs/videos/change.mp4,0
change,09953,423,55,817,720,25.0,-1,1,10,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/change.mp4,0
